City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
488,Denpasar,ID,-8.65,115.2167,80.26,83,20,5.75,few clouds
489,Ust-Kuyga,RU,70.0167,135.6,31.41,85,15,4.14,few clouds
490,Misratah,LY,32.3754,15.0925,86.0,54,4,11.1,clear sky
491,Kikwit,CD,-5.041,18.8162,72.01,89,100,0.87,overcast clouds
492,Itoman,JP,26.1247,127.6694,82.42,86,75,20.71,broken clouds
493,Abha,SA,18.2164,42.5053,78.62,44,40,14.97,scattered clouds
494,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.6,53,10,22.41,clear sky
495,Teknaf,BD,20.8624,92.3058,79.79,90,100,7.23,moderate rain
496,Fairbanks,US,64.8378,-147.7164,45.61,90,100,3.44,overcast clouds
497,Barcelos,PT,41.5388,-8.6151,89.74,34,59,1.66,broken clouds
498,Hambantota,LK,6.1241,81.1185,84.54,79,20,12.66,few clouds
499,Lahaina,US,20.8783,-156.6825,78.8,85,50,5.37,scattered clouds
500,Batagay,RU,67.6333,134.6333,36.16,72,100,3.36,overcast clouds
501,Xinzhou,CN,38.4092,112.7333,68.29,48,70,1.45,broken clouds
502,Ankang,CN,32.68,109.0172,71.76,94,100,2.04,overcast clouds
503,Christchurch,NZ,-43.5333,172.6333,51.91,85,100,6.91,overcast clouds
504,Zlitan,LY,32.4674,14.5687,85.17,56,5,14.72,clear sky
505,Praia,CV,14.9215,-23.5087,82.94,65,40,11.5,scattered clouds
506,Gariaband,IN,20.635,82.0614,77.49,83,100,2.01,overcast clouds
507,Sisimiut,GL,66.9395,-53.6735,42.1,92,100,13.87,overcast clouds
508,Karpogory,RU,64.0019,44.4451,51.04,90,93,7.85,overcast clouds
509,Makakilo City,US,21.3469,-158.0858,77.32,83,0,4.61,clear sky
510,Caravelas,BR,-17.7125,-39.2481,71.47,67,100,7.85,overcast clouds
511,Jalu,LY,29.0331,21.5482,97.3,11,0,8.37,clear sky
512,Shirvan,AZ,39.9509,48.8994,83.86,50,6,16.37,clear sky
513,Dakar,SN,14.6937,-17.4441,86.88,74,20,6.91,few clouds
514,Ondjiva,AO,-17.0667,15.7333,93.69,11,0,9.62,clear sky
515,Ust-Tsilma,RU,65.441,52.1498,50.11,89,100,5.99,overcast clouds
516,Petrolina,BR,-9.3986,-40.5008,84.25,39,0,13.8,clear sky
517,Lircay,PE,-12.9896,-74.7205,54.27,60,13,4.05,few clouds
518,Ocean City,US,39.2776,-74.5746,74.28,80,6,3.0,clear sky
519,Kamaishi,JP,39.2667,141.8833,75.36,96,100,12.24,light rain
520,Beroroha,MG,-21.6667,45.1667,85.17,29,36,6.29,scattered clouds
521,Boksitogorsk,RU,59.474,33.8485,54.61,76,100,4.72,overcast clouds
522,Fomboni,KM,-12.28,43.7425,77.31,71,7,4.32,clear sky
523,Phangnga,TH,8.4509,98.5298,82.44,91,100,4.27,overcast clouds
524,Salalah,OM,17.0151,54.0924,82.49,89,100,10.36,overcast clouds
525,Dawlatabad,AF,36.4141,64.9053,83.08,19,0,8.66,clear sky
526,Kloulklubed,PW,7.0419,134.2556,75.7,81,100,16.73,moderate rain
527,Binabalian,PH,16.4202,119.9279,81.39,80,76,9.01,broken clouds
528,Paita,PE,-5.0892,-81.1144,65.91,82,100,10.51,overcast clouds
529,Arman,RU,59.7,150.1667,42.8,89,83,2.73,broken clouds
530,Wanxian,CN,30.8039,108.3897,80.8,76,99,2.68,overcast clouds
531,Palora,EC,-1.7,-77.9333,71.71,60,46,1.32,scattered clouds
532,Imperia,IT,43.9667,7.7833,70.0,49,43,6.55,scattered clouds
533,Arica,CL,-18.475,-70.3042,59.23,72,100,3.44,overcast clouds
534,Rocha,UY,-34.4833,-54.3333,62.35,69,100,14.29,overcast clouds
535,Lekoni,GA,-1.5843,14.2591,80.22,66,100,1.14,moderate rain
536,Anacortes,US,48.5126,-122.6127,60.6,77,0,4.0,fog
537,Bacungan,PH,9.9106,118.7022,80.04,85,89,4.43,overcast clouds
538,Evensk,RU,61.95,159.2333,38.84,52,3,8.41,clear sky
539,Qaqortoq,GL,60.7167,-46.0333,52.68,57,92,8.72,overcast clouds
540,Madison,US,34.7334,-86.5667,72.95,80,0,5.01,clear sky
541,Waiuku,NZ,-37.25,174.75,58.32,77,100,6.93,light rain
542,Shubarshi,KZ,48.5872,57.1869,75.65,31,91,5.93,overcast clouds
543,Inirida,CO,3.8653,-67.9239,85.28,66,84,0.47,broken clouds
544,Mossendjo,CG,-2.9506,12.7261,83.68,51,96,4.68,light rain
545,Xichang,CN,27.8964,102.2634,69.4,84,5,3.44,clear sky
546,Atar,MR,20.5169,-13.0499,93.97,21,29,4.45,scattered clouds
547,Bamboo,JM,18.3922,-77.2643,77.22,74,16,8.52,few clouds
548,Yulara,AU,-25.2406,130.9889,67.8,24,0,10.54,clear sky
549,Mana,GF,5.6592,-53.7767,85.66,67,45,10.09,scattered clouds
550,Owatonna,US,44.0839,-93.226,65.89,86,75,5.75,broken clouds
551,Gasa,PS,31.5,34.4667,86.88,63,1,12.28,clear sky
552,Tangi,PK,34.3006,71.6536,91.4,57,0,3.29,clear sky
553,Sehithwa,BW,-20.4667,22.7167,96.49,9,0,3.44,clear sky
554,Sao Raimundo Nonato,BR,-9.0153,-42.6994,91.27,26,4,9.86,clear sky
555,Mehamn,NO,71.0357,27.8492,46.31,100,100,17.27,light intensity drizzle
556,Farkhor,TJ,37.4922,69.4036,81.14,15,0,2.53,clear sky
557,Shimoda,JP,34.6667,138.95,79.11,93,100,11.77,overcast clouds
558,Westport,US,41.1415,-73.3579,73.89,79,40,11.01,scattered clouds
559,Nhulunbuy,AU,-12.2333,136.7667,79.41,83,100,3.44,overcast clouds
560,Tongchuan,CN,35.0806,109.0897,73.67,57,98,6.93,overcast clouds
561,Mezhova,UA,48.2532,36.7347,84.78,35,44,17.58,scattered clouds
562,San Antonio,US,29.4241,-98.4936,80.04,90,75,5.75,broken clouds
563,Mindelo,CV,16.8901,-24.9804,83.75,58,75,21.85,broken clouds
564,Byron Bay,AU,-28.65,153.6167,55.36,57,94,7.14,overcast clouds
565,Sigulda,LV,57.1519,24.8647,59.77,88,96,5.12,overcast clouds
566,Statesville,US,35.7826,-80.8873,71.35,87,0,0.0,clear sky
567,Vicosa Do Ceara,BR,-3.5622,-41.0922,85.87,39,87,10.2,overcast clouds
568,Taksimo,RU,56.3444,114.8794,30.52,66,32,3.96,scattered clouds
569,Wenzhou,CN,27.9994,120.6668,77.5,72,85,3.71,overcast clouds
570,Kontagora,NG,10.3999,5.4695,83.26,67,33,1.52,light rain
571,Jiazi,CN,22.8779,116.067,84.18,77,94,9.33,overcast clouds
572,Kyabram,AU,-36.3167,145.05,48.87,96,20,12.21,few clouds
573,Totness,SR,5.8833,-56.3167,84.76,65,23,8.75,few clouds
574,Lugano,CH,46.0101,8.96,77.94,33,0,6.91,clear sky
575,Snasa,NO,64.2457,12.3778,51.21,85,95,11.5,overcast clouds
576,Jacksonville,US,30.3322,-81.6556,80.02,89,75,10.36,broken clouds
577,Berck,FR,50.4,1.6,64.27,59,100,14.97,overcast clouds
578,San Cristobal,VE,7.7669,-72.225,69.98,54,90,5.28,overcast clouds
579,Te Anau,NZ,-45.4167,167.7167,42.1,92,100,3.18,moderate rain
580,Merauke,ID,-8.4667,140.3333,78.3,87,82,6.46,broken clouds
581,Saint-Denis,FR,48.9167,2.3333,70.23,49,0,17.27,clear sky
582,Verkhoyansk,RU,67.5447,133.385,36.88,51,100,3.13,light rain
583,Hofn,IS,64.2539,-15.2082,50.02,66,75,9.22,broken clouds
584,Neuquen,AR,-38.9516,-68.0591,42.69,75,100,5.75,overcast clouds
585,Shiyan,CN,32.6475,110.7781,72.18,78,90,1.86,overcast clouds
586,Ahuimanu,US,21.4447,-157.8378,78.85,82,40,5.75,scattered clouds
587,Yerkoy,TR,39.6381,34.4672,93.24,13,4,15.03,clear sky
588,Ciudad Bolivar,VE,8.1222,-63.5497,84.96,64,98,5.82,overcast clouds
589,Matagami,CA,49.7502,-77.6328,46.51,81,20,8.05,few clouds
590,Riyadh,SA,24.6877,46.7219,104.14,9,1,10.94,clear sky
591,Oktyabrskiy,RU,54.4815,53.471,66.43,72,56,4.68,broken clouds
592,Thai Binh,VN,20.45,106.3333,81.09,81,88,7.29,overcast clouds
593,San Jose,US,37.3394,-121.895,64.47,72,75,20.71,broken clouds
594,Whitehorse,CA,60.7161,-135.0538,36.37,100,75,3.44,fog
595,Almeirim,BR,-1.5233,-52.5817,92.01,45,83,5.97,broken clouds
596,Varadero,CU,23.1536,-81.2514,81.36,78,47,10.29,scattered clouds
597,Opuwo,NA,-18.0607,13.84,90.5,14,1,18.48,clear sky
598,Dzhebariki-Khaya,RU,62.2167,135.8,38.1,98,100,5.37,light rain
599,Barre,US,44.197,-72.5021,70.16,84,20,3.44,few clouds
600,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,36.19,87,0,11.18,clear sky
601,Leningradskiy,RU,69.3833,178.4167,32.97,98,100,21.68,snow
602,Jaru,BR,-10.4389,-62.4664,95.4,34,5,5.64,clear sky
603,Emerald,AU,-23.5333,148.1667,69.24,43,0,4.72,clear sky
604,Spirit River,CA,55.7833,-118.8361,45.03,85,81,5.73,broken clouds
605,Gushikawa,JP,26.3544,127.8686,81.63,91,100,19.57,mist
606,Belaya Gora,RU,68.5333,146.4167,35.91,64,7,6.11,clear sky
607,Aleksandrov Gay,RU,50.147,48.5704,79.21,52,100,7.14,overcast clouds
608,Eureka,US,40.8021,-124.1637,56.75,92,100,1.99,light rain
609,Sidi Ali,DZ,36.0998,0.4206,85.68,51,4,22.26,clear sky
610,San Buenaventura,MX,27.0833,-101.5333,76.48,83,20,0.0,few clouds
611,Kolokani,ML,13.5728,-8.0339,87.06,52,40,7.29,scattered clouds
612,Manta,EC,-0.95,-80.7333,69.58,88,100,6.91,fog
613,Kose,TR,40.21,39.6511,83.86,16,6,6.6,clear sky
614,Muros,ES,42.7762,-9.0603,84.09,53,100,4.63,overcast clouds
615,Eloy,US,32.7559,-111.5548,71.46,28,0,1.83,clear sky
616,Haiger,DE,50.75,8.2167,53.01,90,100,20.71,moderate rain
617,Ushtobe,KZ,45.2514,77.9838,65.88,16,100,9.35,overcast clouds
618,Chapais,CA,49.7834,-74.8492,44.38,41,73,8.55,broken clouds
619,Begoro,GH,6.3871,-0.3774,78.1,75,91,3.94,moderate rain
620,Urumqi,CN,43.801,87.6005,68.95,20,0,4.47,clear sky
621,Padang,ID,-0.9492,100.3543,73.45,91,100,4.14,moderate rain
622,Leshukonskoye,RU,64.8989,45.7622,50.77,88,97,5.55,overcast clouds
623,Altamont,US,42.2068,-121.7372,51.78,79,100,0.0,overcast clouds
624,Union City,US,37.5958,-122.0192,64.54,72,75,14.97,broken clouds
625,Morant Bay,JM,17.8815,-76.4093,87.71,70,37,5.84,scattered clouds
626,Tombouctou,ML,20.0,-3.0,103.17,12,75,3.13,broken clouds
627,Bestobe,KZ,52.4994,73.0975,57.45,31,2,7.14,clear sky
628,Columbus,US,39.9612,-82.9988,71.82,84,20,6.91,few clouds
629,Port Blair,IN,11.6667,92.75,82.44,78,75,10.36,mist
630,Zeya,RU,53.75,127.2667,37.24,83,100,16.33,overcast clouds
631,Churapcha,RU,62.0025,132.4325,32.88,82,100,11.39,overcast clouds
632,Namanga,KE,-2.5433,36.7905,77.99,39,98,7.02,overcast clouds
633,Andapa,MG,-14.65,49.65,68.18,83,59,3.15,light rain
634,Bolshaya Sosnova,RU,57.6713,54.6029,57.38,64,100,6.49,overcast clouds
635,Chissamba,AO,-12.1667,17.3333,91.53,15,27,2.21,scattered clouds
636,Minas De Barroteran,MX,27.6333,-101.2833,76.8,73,0,6.11,clear sky
637,Caborca,MX,30.5838,-111.101,76.57,42,0,3.74,clear sky
638,Manono,CD,-7.3,27.4167,81.75,56,99,3.4,light rain
639,Sabalgarh,IN,26.25,77.4,85.46,52,21,5.88,few clouds
640,Palmer,US,42.1584,-72.3287,70.39,85,40,5.75,scattered clouds
641,Hailey,US,43.5196,-114.3153,55.89,72,40,9.22,scattered clouds
642,Poum,NC,-20.2333,164.0167,74.98,76,1,8.16,clear sky
643,Kilindoni,TZ,-7.9139,39.6668,77.5,72,27,13.58,scattered clouds
644,Itarema,BR,-2.9248,-39.9167,88.11,55,37,17.63,scattered clouds
645,Yarada,IN,17.65,83.2667,79.12,94,100,5.75,drizzle
646,Berlevag,NO,70.8578,29.0864,46.35,93,100,17.27,overcast clouds
647,Puerto Escondido,MX,15.85,-97.0667,74.23,73,100,3.44,overcast clouds
648,Ust-Nera,RU,64.5667,143.2,37.18,78,100,4.27,overcast clouds
649,Varkkallai,IN,8.7341,76.7067,82.18,85,100,10.0,overcast clouds
650,Atambua,ID,-9.1061,124.8925,73.74,79,33,1.41,scattered clouds
651,Sao Fidelis,BR,-21.6461,-41.7469,71.55,47,15,0.49,few clouds
652,Ossora,RU,59.2353,163.0719,38.59,68,0,7.61,clear sky
653,Honningsvag,NO,70.9821,25.9704,44.35,87,75,20.71,broken clouds
654,Russell,US,32.3502,-85.1999,74.91,94,0,3.44,clear sky
655,Pasni,PK,25.2631,63.471,80.35,81,0,8.25,clear sky
656,Varzea Grande,BR,-15.6467,-56.1325,91.27,38,0,4.61,clear sky
657,Coquimbo,CL,-29.9533,-71.3436,56.93,71,0,4.61,clear sky
658,Bud,US,39.447,-86.1758,71.74,80,5,10.31,clear sky
659,Victor Harbor,AU,-35.5667,138.6167,51.01,86,89,7.47,overcast clouds
660,Marquette,US,46.5333,-87.6335,65.34,93,54,5.93,broken clouds
661,Aguimes,ES,27.9054,-15.4461,74.03,83,75,5.75,broken clouds
662,Linxia,CN,35.6003,103.2064,58.59,87,100,1.59,overcast clouds
663,Witu,KE,-2.3889,40.4382,82.56,70,71,14.43,broken clouds
664,Okhotsk,RU,59.3833,143.3,46.58,70,100,14.79,overcast clouds
665,Tingi,TZ,-11.3,35.0333,79.32,29,93,4.41,overcast clouds
666,Chestermere,CA,51.0334,-113.8187,40.48,81,20,5.75,smoke
667,Abhar,IR,36.1468,49.218,77.99,23,0,8.84,clear sky
668,Shetpe,KZ,44.1667,52.1167,84.63,23,4,10.36,clear sky
669,Coahuayana,MX,18.7333,-103.6833,75.31,93,100,3.76,overcast clouds
670,Pathein,MM,16.7833,94.7333,75.61,95,79,6.06,broken clouds
671,Onega,RU,63.9061,38.1404,51.31,90,97,8.63,overcast clouds
672,Imbituba,BR,-28.24,-48.6703,65.86,64,56,12.03,broken clouds
673,Samarinda,ID,-0.5,117.15,75.54,97,14,2.37,few clouds
674,Quelimane,MZ,-17.8786,36.8883,85.95,45,0,18.41,clear sky
675,Poplar Bluff,US,36.757,-90.3929,74.34,83,75,4.61,broken clouds
676,Santa Fe,AR,-31.6333,-60.7,66.02,67,100,11.01,light rain
677,Alpena,US,45.0617,-83.4327,73.11,87,0,3.44,clear sky
678,Zhanaozen,KZ,43.3,52.8,84.11,23,1,8.32,clear sky
679,Sangar,RU,63.9242,127.4739,29.82,90,8,9.66,clear sky
680,Coruripe,BR,-10.1256,-36.1756,79.97,66,20,10.27,few clouds
681,Nemuro,JP,43.3236,145.575,65.5,99,100,11.52,light rain
682,Gunjur,GM,13.2019,-16.7339,89.67,66,75,3.44,moderate rain
683,Stawell,AU,-37.05,142.7667,41.7,92,74,6.78,broken clouds
684,Wanning,CN,18.8003,110.3967,80.69,78,100,6.08,overcast clouds
685,Concarneau,FR,47.875,-3.9225,70.83,47,0,3.15,clear sky
686,Abu Samrah,SY,35.3029,37.1841,95.65,15,0,13.33,clear sky
687,Bull Savanna,JM,17.8868,-77.5902,81.99,63,41,0.2,scattered clouds
688,Inndyr,NO,67.0338,14.0276,53.94,79,66,6.31,broken clouds
689,Molepolole,BW,-24.4066,25.4951,91.54,9,2,13.53,clear sky
690,Ambilobe,MG,-13.2,49.05,80.67,53,92,3.15,overcast clouds
691,Cairns,AU,-16.9167,145.7667,78.75,83,75,3.44,broken clouds
692,Kouqian,CN,43.6391,126.4578,49.89,79,0,5.17,clear sky
693,Nha Trang,VN,12.25,109.1833,80.6,88,100,6.35,overcast clouds
694,North Bend,US,43.4065,-124.2243,54.91,100,75,0.0,broken clouds
695,Karakol,KG,42.4907,78.3936,57.83,43,98,2.37,overcast clouds
696,Kasongo,CD,-4.45,26.6667,80.67,65,100,5.44,light rain
697,Ishigaki,JP,24.3448,124.1572,78.93,83,20,3.44,few clouds
698,Jawa,JO,31.8525,35.9393,84.51,42,0,16.11,haze
699,Kalmunai,LK,7.4167,81.8167,82.24,77,100,1.5,overcast clouds
700,The Valley,AI,18.217,-63.0578,83.1,79,100,22.53,overcast clouds
701,Vagur,FO,61.4732,-6.8119,48.51,69,93,8.9,overcast clouds
702,Kokstad,ZA,-30.5472,29.4241,66.02,62,100,7.96,light rain
703,Kishi,NG,9.0833,3.85,80.74,76,78,5.41,moderate rain
704,Rio Grande,BR,-32.035,-52.0986,69.91,73,100,20.76,overcast clouds
705,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.24,85,75,6.91,light intensity drizzle
706,Kota Bahru,MY,6.1333,102.2386,80.55,88,20,0.0,few clouds
707,Placido De Castro,BR,-10.3353,-67.1856,91.24,41,42,5.41,scattered clouds
708,Tynda,RU,55.1667,124.7167,30.47,63,63,13.31,broken clouds
709,Leczna,PL,51.3012,22.8814,53.91,87,75,12.66,broken clouds
710,Howard Springs,AU,-12.497,131.047,82.31,87,24,4.05,few clouds
711,Bakel,SN,14.905,-12.4568,81.12,68,100,6.82,overcast clouds
712,Awjilah,LY,29.1081,21.2869,97.48,11,0,7.92,clear sky
713,Sabang,ID,5.8933,95.3214,83.1,73,100,17.47,overcast clouds
714,Shelton,US,41.3165,-73.0932,73.02,77,40,6.91,scattered clouds
715,Tommot,RU,58.9564,126.2925,29.64,85,100,8.48,overcast clouds
716,Megion,RU,61.0296,76.1136,51.82,87,100,20.85,light rain
717,Hoquiam,US,46.9809,-123.8893,60.78,74,100,8.05,overcast clouds
718,Havoysund,NO,70.9963,24.6622,44.83,90,100,20.62,overcast clouds
719,Nancha,CN,47.1333,129.2667,52.18,66,100,11.88,overcast clouds
720,Craig,US,40.5153,-107.5464,46.02,87,20,0.0,few clouds
721,Atmakur,IN,15.8833,78.5833,80.38,70,100,4.76,overcast clouds
722,Worpswede,DE,53.2167,8.9333,58.93,86,28,1.99,light rain
723,Poso,ID,-1.3959,120.7524,76.89,83,77,3.38,broken clouds
724,Tazovskiy,RU,67.4667,78.7,46.94,73,26,9.82,scattered clouds
725,Hami,CN,42.8,93.45,71.06,14,100,1.43,overcast clouds
726,Pangai,TO,-19.8,-174.35,76.26,80,63,20.38,light rain
727,Odesskoye,RU,54.2111,72.9651,56.52,39,4,8.59,clear sky
728,Saquena,PE,-4.6667,-73.5167,87.35,51,22,3.4,few clouds
729,Khani,GE,41.9563,42.9566,89.17,39,12,3.15,few clouds
730,Varzea Alegre,BR,-5.35,-40.3833,91.74,34,85,7.18,overcast clouds
731,Nagua,DO,19.3832,-69.8474,84.25,79,40,17.27,scattered clouds
732,Flin Flon,CA,54.7682,-101.865,51.64,93,100,5.75,overcast clouds
733,Namatanai,PG,-3.6667,152.4333,79.05,85,76,7.38,light rain
