City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Maunabo,PR,2022-09-10 22:38:21,18.0072,-65.8993,84.02,86,96,7.87
277,Kavieng,PG,2022-09-10 22:38:22,-2.5744,150.7967,82.29,77,40,13.69
278,Lompoc,US,2022-09-10 22:38:22,34.6391,-120.4579,85.59,67,40,9.22
279,Yar-Sale,RU,2022-09-10 22:38:23,66.8333,70.8333,39.97,83,100,5.19
280,Mogapi,BW,2022-09-10 22:38:23,-22.323,27.8349,66.79,31,0,3.13
281,Segovia,ES,2022-09-10 22:38:23,41.1667,-4.0,74.12,42,44,7.25
282,Manzil Salim,TN,2022-09-10 22:38:24,35.8567,8.4765,78.19,48,89,1.83
283,Gat,IL,2022-09-10 22:38:24,31.61,34.7642,76.41,72,0,2.59
284,Boa Vista,BR,2022-09-10 22:38:25,2.8197,-60.6733,85.98,64,40,10.36
285,Franklin Park,US,2022-09-10 22:38:25,41.9353,-87.8656,85.89,46,75,9.22
286,Hailar,CN,2022-09-10 22:38:26,49.2,119.7,63.25,39,70,4.05
287,Taksimo,RU,2022-09-10 22:38:27,56.3444,114.8794,42.98,74,18,0.27
288,Aklavik,CA,2022-09-10 22:38:27,68.2191,-135.0107,44.29,96,100,5.77
289,Belmonte,BR,2022-09-10 22:38:28,-15.8631,-38.8828,70.5,71,2,7.38
290,Santiago Del Estero,AR,2022-09-10 22:38:28,-27.7951,-64.2615,63.79,21,1,7.52
291,Nieuw Amsterdam,SR,2022-09-10 22:38:28,5.8833,-55.0833,80.62,86,40,2.3
292,Solnechnyy,RU,2022-09-10 22:38:29,50.7214,136.6319,64.87,72,14,4.5
293,Salalah,OM,2022-09-10 22:38:29,17.0151,54.0924,78.89,89,75,6.91
294,Redmond,US,2022-09-10 22:34:13,47.674,-122.1215,97.23,26,0,5.99
295,Maceio,BR,2022-09-10 22:36:28,-9.6658,-35.7353,72.84,94,100,4.61
296,Krutinka,RU,2022-09-10 22:38:30,56.0055,71.5113,44.2,86,100,9.08
297,Athabasca,CA,2022-09-10 22:36:40,54.7169,-113.2854,72.01,19,3,11.16
298,Izhma,RU,2022-09-10 22:38:30,65.0083,53.9113,42.94,96,99,3.67
299,Balikpapan,ID,2022-09-10 22:38:31,-1.2675,116.8289,76.19,100,40,5.75
300,Baneh,IR,2022-09-10 22:38:31,35.9975,45.8853,60.46,17,0,3.13
301,Humboldt,US,2022-09-10 22:38:31,40.6665,-123.9178,73.13,34,83,4.05
302,Liverpool,GB,2022-09-10 22:38:32,53.4106,-2.9779,59.61,86,0,8.05
303,Svetlogorsk,BY,2022-09-10 22:38:32,52.6333,29.7333,49.12,96,100,17.69
304,Geraldton,AU,2022-09-10 22:38:33,-28.7667,114.6,48.61,93,0,8.05
305,Kalmunai,LK,2022-09-10 22:38:33,7.4167,81.8167,78.48,76,86,2.48
306,Mecca,SA,2022-09-10 22:38:34,21.4267,39.8261,90.07,38,57,3.42
307,Kolokani,ML,2022-09-10 22:38:34,13.5728,-8.0339,71.55,96,100,4.85
308,Massakory,TD,2022-09-10 22:38:34,12.996,15.7293,76.42,85,74,0.89
309,Bavly,RU,2022-09-10 22:38:35,54.393,53.2602,44.6,84,100,5.28
310,Awbari,LY,2022-09-10 22:38:35,26.5921,12.7805,77.74,20,0,7.05
311,Porto Belo,BR,2022-09-10 22:38:35,-27.1578,-48.5531,61.79,69,100,11.65
312,Airai,TL,2022-09-10 22:38:36,-8.9266,125.4092,64.4,54,64,2.1
313,Kaputa,ZM,2022-09-10 22:38:36,-8.4689,29.6619,75.76,48,55,2.3
314,Mount Isa,AU,2022-09-10 22:38:36,-20.7333,139.5,69.57,26,5,8.05
315,Kailua,US,2022-09-10 22:38:37,21.4022,-157.7394,87.78,73,32,1.01
316,Vila Franca Do Campo,PT,2022-09-10 22:38:37,37.7167,-25.4333,72.19,85,100,14.85
317,Auki,SB,2022-09-10 22:38:38,-8.7676,160.7034,82.89,68,15,2.57
318,Taoudenni,ML,2022-09-10 22:38:38,22.6783,-3.9836,98.76,15,50,6.82
319,Nioro,GM,2022-09-10 22:38:38,13.35,-15.75,75.99,94,100,8.25
320,Santa Cruz,BO,2022-09-10 22:38:39,-17.8,-63.1667,77.05,25,75,5.75
321,Neryungri,RU,2022-09-10 22:39:39,56.6709,124.6491,39.76,83,33,3.47
322,Broome,US,2022-09-10 22:39:39,42.2506,-75.833,76.57,65,0,5.75
323,Jesup,US,2022-09-10 22:39:40,31.6074,-81.8854,83.95,88,100,0.0
324,Kruisfontein,ZA,2022-09-10 22:39:40,-34.0033,24.7314,55.92,72,57,15.86
325,North Bend,US,2022-09-10 22:39:40,43.4065,-124.2243,88.25,60,0,16.11
326,Capao Bonito,BR,2022-09-10 22:39:41,-24.0058,-48.3494,57.24,96,54,11.92
327,Young,UY,2022-09-10 22:39:41,-32.6833,-57.6333,48.24,56,0,2.04
328,Chihuahua,MX,2022-09-10 22:35:26,28.5,-106.0,82.2,42,62,6.29
329,Khartoum,SD,2022-09-10 22:38:25,15.5518,32.5324,90.01,54,70,1.01
330,Berlevag,NO,2022-09-10 22:39:42,70.8578,29.0864,46.4,81,100,12.66
331,Tura,IN,2022-09-10 22:39:42,25.5198,90.2201,73.06,97,92,5.12
332,Galveston,US,2022-09-10 22:39:42,29.3669,-94.9669,91.49,62,20,9.22
333,Mattru,SL,2022-09-10 22:39:43,7.6244,-11.8332,73.17,95,100,3.02
334,Limon,CR,2022-09-10 22:39:43,10.0,-83.0333,84.09,74,75,5.75
335,Maningrida,AU,2022-09-10 22:37:19,-12.0667,134.2667,79.54,66,29,5.26
336,Hagenow,DE,2022-09-10 22:39:44,53.4333,11.1833,60.39,97,45,6.02
337,Omboue,GA,2022-09-10 22:39:44,-1.5746,9.2618,74.53,89,97,9.01
338,Atar,MR,2022-09-10 22:39:45,20.5169,-13.0499,98.33,18,52,1.41
339,Palana,RU,2022-09-10 22:39:45,59.1167,159.9667,46.6,94,99,19.42
340,Kampene,CD,2022-09-10 22:39:45,-3.6,26.6667,69.33,92,76,0.76
341,Bouna,CI,2022-09-10 22:39:46,9.2667,-3.0,72.52,94,100,4.74
342,Ola,RU,2022-09-10 22:39:46,59.5833,151.2833,52.32,82,2,1.12
343,Choix,MX,2022-09-10 22:39:47,26.7092,-108.3219,91.54,49,13,7.49
344,Emba,KZ,2022-09-10 22:39:47,48.8264,58.1442,49.08,70,70,20.96
345,Ishigaki,JP,2022-09-10 22:39:48,24.3448,124.1572,82.53,94,75,24.16
346,Kununurra,AU,2022-09-10 22:39:48,-15.7667,128.7333,71.58,88,0,0.0
347,Palauig,PH,2022-09-10 22:39:48,15.435,119.9045,81.54,77,97,2.26
348,Mangaluru,IN,2022-09-10 22:39:49,12.8667,74.8833,77.86,88,75,6.91
349,Yantal,RU,2022-09-10 22:39:49,56.8471,105.2542,39.16,91,15,4.41
350,Inhambane,MZ,2022-09-10 22:39:50,-23.865,35.3833,67.66,88,0,10.94
351,Vanimo,PG,2022-09-10 22:39:50,-2.6741,141.3028,79.56,85,100,3.15
352,Hambantota,LK,2022-09-10 22:39:50,6.1241,81.1185,77.88,83,96,16.13
353,Bathsheba,BB,2022-09-10 22:39:51,13.2167,-59.5167,83.01,74,20,11.5
354,Shingu,JP,2022-09-10 22:39:51,33.7333,135.9833,79.43,73,81,6.62
355,Hare Bay,CA,2022-09-10 22:39:51,48.8499,-54.0148,53.2,82,100,15.73
356,Nouakchott,MR,2022-09-10 22:35:16,18.0858,-15.9785,80.49,79,81,14.03
357,Buraydah,SA,2022-09-10 22:39:52,26.326,43.975,84.65,16,3,8.57
358,Lagoa,PT,2022-09-10 22:39:52,39.05,-27.9833,71.78,75,100,29.57
359,Thinadhoo,MV,2022-09-10 22:39:53,0.5333,72.9333,81.37,72,90,14.61
360,Pangkalanbuun,ID,2022-09-10 22:39:53,-2.6833,111.6167,73.65,97,99,1.79
361,Mitsamiouli,KM,2022-09-10 22:39:54,-11.3847,43.2844,75.04,73,11,5.37
362,Susangerd,IR,2022-09-10 22:39:54,31.5608,48.1831,95.38,11,0,9.31
363,Mareeba,AU,2022-09-10 22:39:54,-17.0,145.4333,75.49,82,46,4.45
364,Karaman,TR,2022-09-10 22:39:55,37.0833,33.25,62.91,25,0,1.32
365,Port Hedland,AU,2022-09-10 22:39:55,-20.3167,118.5667,60.85,100,0,5.75
366,Davila,PH,2022-09-10 22:39:55,18.4726,120.5763,76.98,80,100,10.04
367,Fare,PF,2022-09-10 22:39:56,-16.7,-151.0167,78.44,73,0,19.84
368,Puerto Penasco,MX,2022-09-10 22:40:56,31.3167,-113.5333,85.91,69,100,7.0
369,Qianguo,CN,2022-09-10 22:40:57,45.1171,124.8568,68.2,77,100,8.34
370,Torrijos,ES,2022-09-10 22:40:57,39.9819,-4.2835,76.33,35,0,2.55
371,Poronaysk,RU,2022-09-10 22:40:57,49.2167,143.1167,63.81,57,0,3.31
372,Buala,SB,2022-09-10 22:40:58,-8.145,159.5921,84.31,67,23,10.65
373,Kloulklubed,PW,2022-09-10 22:40:58,7.0419,134.2556,77.5,69,59,3.42
374,Mus,TR,2022-09-10 22:40:58,39.0,41.75,60.12,23,0,2.66
375,Mpanda,TZ,2022-09-10 22:40:59,-6.3655,31.0409,70.39,48,32,1.12
376,Nuevitas,CU,2022-09-10 22:40:59,21.5453,-77.2644,82.92,77,7,9.28
377,Green River,US,2022-09-10 22:40:59,41.5286,-109.4662,72.19,31,0,1.01
378,Lasa,IT,2022-09-10 22:41:00,46.6166,10.7002,58.08,93,76,4.61
379,Onguday,RU,2022-09-10 22:41:00,50.75,86.15,45.21,67,95,3.15
380,Thompson,CA,2022-09-10 22:41:00,55.7435,-97.8558,60.96,48,75,16.11
381,Anadyr,RU,2022-09-10 22:41:01,64.75,177.4833,48.7,66,75,6.71
382,Thayetmyo,MM,2022-09-10 22:41:01,19.3167,95.1833,74.25,97,100,4.03
383,Vanavara,RU,2022-09-10 22:41:01,60.34,102.2797,38.3,96,99,5.14
384,Trumbull,US,2022-09-10 22:41:02,41.3167,-80.7665,78.91,53,75,9.22
385,Umba,RU,2022-09-10 22:41:02,66.6871,34.3429,48.88,93,97,4.74
386,Bjelovar,HR,2022-09-10 22:41:03,45.8986,16.8489,56.98,87,89,2.77
387,Senneterre,CA,2022-09-10 22:41:03,48.3835,-77.2328,70.3,66,8,4.23
388,Shache,CN,2022-09-10 22:41:04,38.4167,77.2406,71.71,16,100,2.84
389,Shieli,KZ,2022-09-10 22:41:04,44.1667,66.75,57.58,44,16,11.72
390,Beinamar,TD,2022-09-10 22:41:04,8.6698,15.3813,69.08,97,92,3.74
391,Kamina,CD,2022-09-10 22:41:05,-8.7386,24.9906,68.2,58,51,3.87
392,Saint-Joseph,RE,2022-09-10 22:41:06,-21.3667,55.6167,66.58,72,54,7.18
393,Antibes,FR,2022-09-10 22:41:06,43.5624,7.1278,73.2,60,0,6.91
394,San Quintin,MX,2022-09-10 22:40:23,30.4833,-115.95,77.79,72,62,13.02
395,Nabire,ID,2022-09-10 22:41:06,-3.3667,135.4833,77.97,87,100,1.3
396,Martapura,ID,2022-09-10 22:41:07,-3.4167,114.85,75.29,94,28,0.0
397,Hami,CN,2022-09-10 22:41:08,42.8,93.45,75.72,22,0,7.31
398,Buin,CL,2022-09-10 22:41:08,-33.7333,-70.75,63.43,77,0,3.22
399,Norman Wells,CA,2022-09-10 22:41:09,65.282,-126.8329,51.84,76,75,8.05
400,Inta,RU,2022-09-10 22:41:09,66.0317,60.1659,40.15,93,100,11.9
401,Puerto Narino,CO,2022-09-10 22:41:10,-3.7703,-70.3831,74.5,97,85,2.93
402,High Rock,BS,2022-09-10 22:41:10,26.6208,-78.2833,86.02,71,13,6.24
403,Moree,AU,2022-09-10 22:37:36,-29.4667,149.85,56.26,67,92,11.43
404,Bubaque,GW,2022-09-10 22:41:11,11.2833,-15.8333,80.62,81,97,10.25
405,Avera,US,2022-09-10 22:41:11,33.194,-82.5271,78.39,88,99,4.16
406,Maniitsoq,GL,2022-09-10 22:41:12,65.4167,-52.9,45.72,79,100,15.3
407,Klyuchi,RU,2022-09-10 22:41:12,52.2667,79.1667,54.14,30,100,8.37
408,Campbellton,CA,2022-09-10 22:41:13,48.0075,-66.6727,72.05,85,0,1.83
409,Alofi,NU,2022-09-10 22:41:13,-19.0595,-169.9187,82.29,65,54,13.8
410,Port Lincoln,AU,2022-09-10 22:41:14,-34.7333,135.8667,51.78,76,86,6.08
411,Matay,EG,2022-09-10 22:41:14,28.419,30.7792,78.66,47,0,15.97
412,Te Anau,NZ,2022-09-10 22:41:15,-45.4167,167.7167,47.93,60,14,0.69
413,Alta Floresta,BR,2022-09-10 22:41:15,-9.8756,-56.0861,85.35,23,20,4.61
414,Honolulu,US,2022-09-10 22:37:58,21.3069,-157.8583,87.62,59,75,11.5
415,Gizo,SB,2022-09-10 22:41:16,-8.103,156.8419,83.17,70,28,7.25
416,Batemans Bay,AU,2022-09-10 22:42:17,-35.7167,150.1833,53.1,73,7,2.44
417,Balkhash,KZ,2022-09-10 22:42:17,46.844,74.9804,64.76,61,100,2.21
418,Tam Ky,VN,2022-09-10 22:42:17,15.5667,108.4833,74.98,93,27,4.45
419,Mattawa,US,2022-09-10 22:42:18,46.7379,-119.9028,87.01,13,0,5.77
420,Bagar,IN,2022-09-10 22:42:18,28.1874,75.5005,84.43,56,0,5.06
421,Pevek,RU,2022-09-10 22:42:18,69.7008,170.3133,40.98,82,84,3.91
422,Kemise,ET,2022-09-10 22:42:19,10.7167,39.8667,65.89,92,100,5.14
423,Chernyshevskiy,RU,2022-09-10 22:42:19,63.0128,112.4714,33.51,84,89,2.8
424,Lavrentiya,RU,2022-09-10 22:42:19,65.5833,-171.0,43.75,82,96,6.02
425,Marsh Harbour,BS,2022-09-10 22:42:20,26.5412,-77.0636,85.41,70,29,6.22
426,Mikkeli,FI,2022-09-10 22:42:20,61.6886,27.2723,49.14,100,0,1.14
427,Camacha,PT,2022-09-10 22:42:21,33.0833,-16.3333,72.82,88,20,9.22
428,Ojinaga,MX,2022-09-10 22:42:21,29.5667,-104.4167,96.57,36,0,4.61
429,Bad Segeberg,DE,2022-09-10 22:42:22,53.9333,10.3167,59.52,97,44,6.11
430,Autazes,BR,2022-09-10 22:42:22,-3.5797,-59.1306,87.21,39,24,2.51
431,Cayenne,GF,2022-09-10 22:42:22,4.9333,-52.3333,80.64,83,0,3.44
432,Semme,FR,2022-09-10 22:42:22,46.1963,1.5007,61.21,85,23,3.51
433,Gornopravdinsk,RU,2022-09-10 22:42:23,60.05,69.9,43.5,93,100,3.31
434,Kudymkar,RU,2022-09-10 22:42:23,59.0173,54.656,41.68,97,100,4.18
435,Ponta Delgada,PT,2022-09-10 22:42:24,37.7333,-25.6667,72.5,83,75,16.11
436,Funadhoo,MV,2022-09-10 22:42:24,6.15,73.2667,80.28,82,100,16.51
437,Guerrero Negro,MX,2022-09-10 22:42:25,27.9769,-114.0611,85.91,54,14,6.51
438,Cockburn Town,TC,2022-09-10 22:38:25,21.4612,-71.1419,84.4,75,6,14.34
439,Talcahuano,CL,2022-09-10 22:42:25,-36.7167,-73.1167,55.08,76,0,8.05
440,Surt,LY,2022-09-10 22:42:25,31.2089,16.5887,78.37,65,0,8.55
441,Otradnoye,RU,2022-09-10 22:42:26,59.7775,30.8181,42.85,82,5,3.31
442,Noumea,NC,2022-09-10 22:42:26,-22.2763,166.4572,80.58,99,2,3.94
443,Maumere,ID,2022-09-10 22:42:26,-8.6199,122.2111,78.04,78,19,5.08
444,Acapulco,MX,2022-09-10 22:40:54,16.8634,-99.8901,84.02,74,75,2.3
445,Antalaha,MG,2022-09-10 22:42:27,-14.9003,50.2788,65.35,87,10,6.11
446,Maragogi,BR,2022-09-10 22:42:22,-9.0122,-35.2225,73.71,84,43,10.29
447,Khuzhir,RU,2022-09-10 22:42:27,53.1939,107.3397,50.41,64,42,5.41
448,Port-Cartier,CA,2022-09-10 22:42:27,50.0334,-66.8654,59.11,92,13,2.33
449,Mulege,MX,2022-09-10 22:42:28,26.8833,-111.9833,85.3,62,32,6.96
450,San Andres,CO,2022-09-10 22:42:28,12.5847,-81.7006,86.02,79,100,5.75
451,Ayan,RU,2022-09-10 22:42:28,56.45,138.1667,53.31,71,99,8.86
452,Ayagoz,KZ,2022-09-10 22:41:20,47.9714,80.4392,57.61,27,74,6.71
453,Yulara,AU,2022-09-10 22:42:29,-25.2406,130.9889,57.52,68,31,16.26
454,Ilo,PE,2022-09-10 22:42:29,-17.6394,-71.3375,58.87,81,42,6.85
455,Hobyo,SO,2022-09-10 22:42:29,5.3505,48.5268,76.33,87,38,24.63
456,Ahuimanu,US,2022-09-10 22:42:30,21.4447,-157.8378,87.51,56,75,11.5
457,Axim,GH,2022-09-10 22:42:30,4.8699,-2.2405,73.74,91,84,7.07
458,Oistins,BB,2022-09-10 22:42:31,13.0667,-59.5333,82.49,74,20,11.5
459,Callaway,US,2022-09-10 22:39:19,30.153,-85.5699,77.95,95,100,10.36
460,Hirtshals,DK,2022-09-10 22:42:31,57.5881,9.9592,58.78,80,100,8.7
461,Bonavista,CA,2022-09-10 22:42:32,48.6499,-53.1147,56.77,84,100,30.24
462,Valparaiso,CL,2022-09-10 22:41:13,-33.0393,-71.6273,57.0,93,100,8.05
463,Krasnogorsk,RU,2022-09-10 22:43:32,55.8225,37.3181,45.05,84,0,4.47
464,Bariadi,TZ,2022-09-10 22:43:32,-2.8,33.9833,70.63,61,35,4.45
465,Rawson,AR,2022-09-10 22:43:33,-43.3002,-65.1023,56.07,42,0,9.31
466,Abrau-Dyurso,RU,2022-09-10 22:43:33,44.69,37.59,62.06,46,9,8.9
467,Kytmanovo,RU,2022-09-10 22:43:34,53.4593,85.4479,45.93,60,76,3.69
468,Touros,BR,2022-09-10 22:43:34,-5.1989,-35.4608,76.84,75,0,17.6
469,Maroantsetra,MG,2022-09-10 22:43:35,-15.4333,49.7333,67.96,88,78,1.72
470,Biskamzha,RU,2022-09-10 22:43:35,53.4497,89.5272,39.51,79,50,1.57
471,Morant Bay,JM,2022-09-10 22:43:36,17.8815,-76.4093,87.42,80,34,9.42
472,Lauterbach,DE,2022-09-10 22:43:36,50.6333,9.4,58.12,95,100,7.29
473,Laguna,US,2022-09-10 22:43:36,38.421,-121.4238,89.08,44,0,17.27
474,Asfi,MA,2022-09-10 22:43:37,32.2994,-9.2372,71.71,86,33,11.68
475,Loa Janan,ID,2022-09-10 22:43:37,-0.583,117.095,72.88,98,100,1.72
476,Vaitape,PF,2022-09-10 22:43:38,-16.5167,-151.75,78.57,73,4,18.54
477,Opuwo,NA,2022-09-10 22:43:38,-18.0607,13.84,68.9,28,0,4.03
478,Erzincan,TR,2022-09-10 22:43:38,39.75,39.5,51.1,66,0,2.3
479,Inuvik,CA,2022-09-10 22:43:39,68.3499,-133.7218,43.66,96,100,3.44
480,Flinders,AU,2022-09-10 22:43:39,-34.5833,150.8552,60.06,61,9,7.0
481,Siauliai,LT,2022-09-10 22:43:39,55.9333,23.3167,44.62,81,99,5.75
482,Kavaratti,IN,2022-09-10 22:43:40,10.5669,72.642,80.29,81,100,20.92
483,Vao,NC,2022-09-10 22:43:40,-22.6667,167.4833,73.58,82,2,5.59
484,Nizhniy Lomov,RU,2022-09-10 22:43:40,53.5304,43.6766,43.45,68,31,2.13
485,Sur,OM,2022-09-10 22:43:41,22.5667,59.5289,85.23,58,94,8.59
486,Ulladulla,AU,2022-09-10 22:43:41,-35.35,150.4667,51.76,66,2,4.25
487,Tautira,PF,2022-09-10 22:43:42,-17.7333,-149.15,78.01,67,13,18.41
488,Havixbeck,DE,2022-09-10 22:43:42,51.9833,7.4167,61.63,95,64,6.64
489,Caohai,CN,2022-09-10 22:43:43,26.8661,104.2841,54.59,98,100,2.42
490,La Ronge,CA,2022-09-10 22:42:19,55.1001,-105.2842,70.05,24,40,12.66
491,Praia Da Vitoria,PT,2022-09-10 22:43:43,38.7333,-27.0667,72.75,83,40,17.67
492,Horta,PT,2022-09-10 22:43:44,38.5333,-28.6333,71.89,73,100,26.24
493,Camargo,MX,2022-09-10 22:43:44,27.6667,-105.1667,89.78,22,7,4.52
494,Uray,RU,2022-09-10 22:43:45,60.1247,64.7758,42.89,92,100,3.58
495,Natal,BR,2022-09-10 22:43:45,-5.795,-35.2094,79.02,73,0,11.5
496,Bentiu,SS,2022-09-10 22:43:46,9.2333,29.8333,71.62,97,78,4.5
497,Pasni,PK,2022-09-10 22:43:46,25.2631,63.471,82.26,76,86,11.77
498,Westport,US,2022-09-10 22:43:46,41.1415,-73.3579,81.73,55,0,9.22
499,Oranjestad,AW,2022-09-10 22:41:11,12.524,-70.027,87.75,70,20,20.71
500,Manturovo,RU,2022-09-10 22:43:47,58.3353,44.7619,46.13,74,100,3.69
501,Khani,GE,2022-09-10 22:43:47,41.9563,42.9566,47.77,71,43,5.91
502,Moen,NO,2022-09-10 22:43:47,69.1304,18.6123,45.86,100,75,0.0
503,Draguignan,FR,2022-09-10 22:43:48,43.5333,6.4667,73.83,45,18,20.71
504,Zheleznogorsk,RU,2022-09-10 22:43:48,52.331,35.3711,49.64,41,96,12.01
505,Adrar,MR,2022-09-10 22:43:48,20.5022,-10.0711,97.52,22,54,14.92
506,Qaqortoq,GL,2022-09-10 22:43:49,60.7167,-46.0333,45.88,75,64,2.98
507,Kaseda,JP,2022-09-10 22:44:49,31.4167,130.3167,79.3,79,40,8.3
508,Lucea,JM,2022-09-10 22:44:50,18.451,-78.1736,82.26,76,12,8.57
509,Nanyang,CN,2022-09-10 22:44:50,32.9947,112.5328,67.55,74,0,4.81
510,Seoul,KR,2022-09-10 22:40:45,37.5683,126.9778,69.37,80,0,4.61
511,Manta,EC,2022-09-10 22:44:51,-0.95,-80.7333,74.98,69,75,11.5
512,Plettenberg Bay,ZA,2022-09-10 22:44:51,-34.0527,23.3716,56.37,75,28,9.33
513,Charagua,BO,2022-09-10 22:44:51,-19.8,-63.2167,71.17,30,0,2.71
514,Katobu,ID,2022-09-10 22:44:52,-4.9408,122.5276,76.75,81,53,3.11
515,Falanna,GR,2022-09-10 22:44:52,39.7167,22.4,79.41,60,0,0.0
516,Isangel,VU,2022-09-10 22:44:52,-19.55,169.2667,82.51,78,40,2.3
517,Mabaruma,GY,2022-09-10 22:44:53,8.2,-59.7833,74.41,97,30,3.58
518,Puerto El Triunfo,SV,2022-09-10 22:44:53,13.2833,-88.55,85.12,86,90,5.95
519,Vardo,NO,2022-09-10 22:44:54,70.3705,31.1107,48.18,81,100,13.8
520,Mbandaka,CD,2022-09-10 22:44:54,0.0487,18.2603,70.16,95,31,2.95
521,Kawalu,ID,2022-09-10 22:44:55,-7.3817,108.2082,71.82,98,99,1.57
522,Marawi,PH,2022-09-10 22:44:55,7.9986,124.2928,70.9,87,100,3.36
523,Port Blair,IN,2022-09-10 22:44:56,11.6667,92.75,80.47,82,64,12.48
524,Nanortalik,GL,2022-09-10 22:44:56,60.1432,-45.2371,44.38,75,32,8.99
525,Altay,CN,2022-09-10 22:44:56,47.8667,88.1167,57.67,59,3,5.53
526,Begoro,GH,2022-09-10 22:44:57,6.3871,-0.3774,68.43,97,50,4.07
527,Henties Bay,NA,2022-09-10 22:44:57,-22.116,14.2845,55.98,91,1,5.75
528,Manbij,SY,2022-09-10 22:44:57,36.5281,37.9549,78.1,32,0,9.46
529,Meulaboh,ID,2022-09-10 22:44:58,4.1363,96.1285,75.2,88,78,4.12
530,Tahoua,NE,2022-09-10 22:44:58,14.8888,5.2692,81.25,67,99,10.98
531,Rio Gallegos,AR,2022-09-10 22:41:36,-51.6226,-69.2181,53.65,47,20,11.5
532,Paro,BT,2022-09-10 22:44:58,27.4305,89.4133,58.17,94,76,3.71
533,Careiro Da Varzea,BR,2022-09-10 22:44:59,-3.2003,-59.8119,90.23,41,44,3.11
534,Kangalassy,RU,2022-09-10 22:44:59,62.3464,129.9628,39.13,78,23,9.26
535,Porto Novo,BJ,2022-09-10 22:45:00,6.4965,2.6036,76.68,82,97,6.13
536,Genhe,CN,2022-09-10 22:45:00,50.7833,121.5167,55.35,95,100,4.74
537,Andenes,NO,2022-09-10 22:45:00,69.3143,16.1194,47.93,93,100,4.61
538,Marzuq,YE,2022-09-10 22:45:01,14.4,46.4667,80.67,49,98,2.28
539,Sheboygan,US,2022-09-10 22:40:09,43.7333,-87.9334,72.37,87,100,9.22
540,Farsund,NO,2022-09-10 22:45:01,58.0948,6.8047,59.05,100,96,4.0
541,Dubuque,US,2022-09-10 22:45:02,42.4833,-90.8668,67.68,80,100,16.11
542,Powell,US,2022-09-10 22:45:02,40.1578,-83.0752,76.46,76,0,8.05
543,Salisbury,GB,2022-09-10 22:45:02,51.0693,-1.7957,57.97,88,99,3.44
544,Mackay,AU,2022-09-10 22:43:59,-21.15,149.2,75.69,46,0,6.98
545,Korla,CN,2022-09-10 22:45:03,41.7597,86.1469,76.21,22,1,11.86
546,Svetlyy,RU,2022-09-10 22:45:03,54.675,20.1347,51.96,80,100,6.49
547,Tilichiki,RU,2022-09-10 22:45:04,60.4667,166.1,51.87,81,97,5.5
548,Purranque,CL,2022-09-10 22:45:04,-40.9167,-73.1667,56.53,96,21,2.33
549,Mangrol,IN,2022-09-10 22:45:05,21.1167,70.1167,78.8,84,100,2.44
550,Sangueya,GN,2022-09-10 22:45:05,10.7,-14.3667,74.79,92,100,1.43
551,Huaihua,CN,2022-09-10 22:45:06,27.5494,109.9592,71.62,86,100,3.27
552,Mgachi,RU,2022-09-10 22:45:06,51.05,142.2667,67.24,60,38,10.16
553,Zig,US,2022-09-10 22:45:07,40.127,-92.7663,75.49,80,40,10.36
554,Keller,US,2022-09-10 22:46:07,32.9346,-97.2517,91.54,42,20,11.5
